idx,full address,lat,long
709482,"605 CLEMENTI WEST ST 1 , Singapore",1.3053474,103.7679754
709483,"342 CLEMENTI AVE 5 , Singapore",1.3182164,103.7699671
709484,"43 CIRCUIT RD , Singapore",1.326507,103.885514
709485,"109 ALJUNIED CRES , Singapore",1.3194688,103.8844492
709486,"82 MACPHERSON LANE , Singapore",1.3323419,103.8857179
709487,"58 CIRCUIT RD , Singapore",1.3250205,103.8863521
709488,"61 CIRCUIT RD , Singapore",1.3258858,103.8867911
709489,"20 BALAM RD , Singapore",1.3308678,103.8875301
709490,"93 PAYA LEBAR WAY , Singapore",1.322814,103.8883456
709491,"25 EUNOS CRES , Singapore",1.3234693,103.9024755
709492,"23 BALAM RD , Singapore",1.3310199,103.8865333
709495,"21 EUNOS CRES , Singapore",1.3251067,103.9032521
709496,"9 HAIG RD , Singapore",1.3144554,103.8960236
709497,"16 EUNOS CRES , Singapore",1.3230877,103.9044755
709498,"102 ALJUNIED CRES , Singapore",1.3205361,103.8825867
709499,"31 BALAM RD , Singapore",1.3299263,103.8858085
709500,"126 GEYLANG EAST AVE 1 , Singapore",1.317812,103.8869322
709502,"45 SIMS DR , Singapore",1.3174127,103.8783863
709503,"10 HAIG RD , Singapore",1.3147479,103.8958407
709504,"22 HAIG RD , Singapore",1.3137116,103.8951378
709505,"34 CASSIA CRES , Singapore",1.3095876,103.8845353
709506,"34 EUNOS CRES , Singapore",1.3209863,103.9007594
709507,"44 SIMS DR , Singapore",1.3163667,103.8772052
709509,"352 UBI AVE 1 , Singapore",1.3252748,103.899446
709510,"11 EUNOS CRES , Singapore",1.3218511,103.9043813
709511,"11 HAIG RD , Singapore",1.3147085,103.8966568
709512,"67 CIRCUIT RD , Singapore",1.3258892,103.8879831
709513,"28 CASSIA CRES , Singapore",1.3090145,103.8836338
709514,"125 ALJUNIED RD , Singapore",1.3233639,103.8817311
709515,"123 PAYA LEBAR WAY , Singapore",1.3229161,103.8832714
709516,"6 HAIG RD , Singapore",1.3131516,103.8972715
709517,"5 PINE CL , Singapore",1.3071879,103.8829033
709518,"45 JLN TIGA , Singapore",1.3086411,103.8845402
709519,"22 HOUGANG AVE 3 , Singapore",1.3643086,103.8903391
709520,"2 HOUGANG AVE 3 , Singapore",1.3631935,103.8931481
709521,"530 HOUGANG AVE 6 , Singapore",1.3752792,103.8900899
709522,"307 HOUGANG AVE 5 , Singapore",1.3666973,103.8951417
709523,"121 HOUGANG AVE 1 , Singapore",1.3538563,103.8869864
709524,"309 HOUGANG AVE 5 , Singapore",1.3661857,103.8949604
709525,"317 HOUGANG AVE 7 , Singapore",1.3652988,103.8963197
709526,"242 HOUGANG ST 22 , Singapore",1.3572681,103.8920607
709527,"327 HOUGANG AVE 5 , Singapore",1.3683017,103.8963197
709528,"328 HOUGANG AVE 5 , Singapore",1.3687401,103.8965009
709529,"644 HOUGANG AVE 8 , Singapore",1.3713988,103.8814585
709530,"335 HOUGANG AVE 7 , Singapore",1.3689465,103.8987664
709531,"501 HOUGANG AVE 8 , Singapore",1.3721664,103.8868958
709533,"303 HOUGANG AVE 5 , Singapore",1.3680911,103.8947792
709534,"323 HOUGANG AVE 5 , Singapore",1.367194,103.8978602
709535,"619 HOUGANG AVE 8 , Singapore",1.3698395,103.8839963
709536,"17 HOUGANG AVE 3 , Singapore",1.3634853,103.8910588
709537,"412 HOUGANG AVE 10 , Singapore",1.3746989,103.8953002
709539,"154 HOUGANG ST 11 , Singapore",1.3522129,103.8800095
709540,"301 HOUGANG AVE 5 , Singapore",1.367804,103.8937824
709541,"138 LOR AH SOO , Singapore",1.3516023,103.8842681
709542,"636 HOUGANG AVE 8 , Singapore",1.37063,103.8793272
709544,"943 HOUGANG ST 92 , Singapore",1.3738891,103.880458
709545,"690 HOUGANG ST 61 , Singapore",1.3769353,103.8857179
709546,"514 HOUGANG AVE 10 , Singapore",1.3721517,103.8892244
709547,"603 HOUGANG AVE 4 , Singapore",1.3715962,103.8860207
709548,"606 HOUGANG AVE 4 , Singapore",1.370781,103.8858085
709549,"970 HOUGANG ST 91 , Singapore",1.3784002,103.8806067
709550,"566 HOUGANG ST 51 , Singapore",1.3812945,103.8886906
709551,"310 HOUGANG AVE 5 , Singapore",1.3663252,103.8961384
709552,"699C HOUGANG ST 52 , Singapore",1.3764068,103.8883456
709553,"111 HOUGANG AVE 1 , Singapore",1.3548724,103.8885268
709554,"436 HOUGANG AVE 8 , Singapore",1.3772353,103.8936173
709555,"696 HOUGANG ST 61 , Singapore",1.3760099,103.8874228
709556,"363 HOUGANG AVE 5 , Singapore",1.3701323,103.8964103
709557,"916 HOUGANG AVE 9 , Singapore",1.3749471,103.8843361
709558,"506 HOUGANG AVE 8 , Singapore",1.3728214,103.8876207
709560,"134 LOR AH SOO , Singapore",1.3504908,103.8865333
709561,"456 HOUGANG AVE 10 , Singapore",1.377167,103.8954289
709562,"463 HOUGANG AVE 10 , Singapore",1.372594,103.8950963
709563,"438 HOUGANG AVE 8 , Singapore",1.378031,103.89314
709564,"220 HOUGANG ST 21 , Singapore",1.3569834,103.884404
709565,"540 HOUGANG AVE 8 , Singapore",1.3778339,103.8912637
709566,"976 HOUGANG ST 91 , Singapore",1.3772591,103.8802787
709567,"699A HOUGANG ST 52 , Singapore",1.3769892,103.8889799
709568,"567 HOUGANG ST 51 , Singapore",1.3786004,103.8890705
709569,"924 HOUGANG AVE 9 , Singapore",1.3763789,103.8820056
709570,"466 HOUGANG AVE 8 , Singapore",1.3727656,103.8970446
709571,"837 HOUGANG CTRL , Singapore",1.3693914,103.891653
709572,"967 HOUGANG AVE 9 , Singapore",1.3782149,103.8786518
709573,"357 HOUGANG AVE 7 , Singapore",1.3729709,103.8994913
709574,"577 HOUGANG AVE 4 , Singapore",1.3788092,103.8847664
709575,"633 HOUGANG AVE 8 , Singapore",1.3697882,103.8794633
709577,"446 HOUGANG AVE 8 , Singapore",1.378808,103.894272
709578,"455 HOUGANG AVE 10 , Singapore",1.3774627,103.8955947
709579,"712 HOUGANG AVE 2 , Singapore",1.3658638,103.8874395
709580,"851 HOUGANG CTRL , Singapore",1.370122,103.8937132
709581,"33 TEBAN GDNS RD , Singapore",1.320352,103.7417238
709582,"43 TEBAN GDNS RD , Singapore",1.3211588,103.7414522
709583,"257 JURONG EAST ST 24 , Singapore",1.3446131,103.7390105
709584,"264 JURONG EAST ST 24 , Singapore",1.3437201,103.7414541
709585,"231 JURONG EAST ST 21 , Singapore",1.3411873,103.7380354
709586,"244 JURONG EAST ST 24 , Singapore",1.3426102,103.7421764
709587,"110 JURONG EAST ST 13 , Singapore",1.3391271,103.7364741
709588,"208 JURONG EAST ST 21 , Singapore",1.338446,103.742658
709589,"102 JURONG EAST ST 13 , Singapore",1.3361946,103.7381939
709591,"302 JURONG EAST ST 32 , Singapore",1.344785,103.7345756
709592,"210 JURONG EAST ST 21 , Singapore",1.3388218,103.7386464
709593,"304 JURONG EAST ST 32 , Singapore",1.3452967,103.7347567
709594,"65 TEBAN GDNS RD , Singapore",1.3219768,103.7391894
709595,"236 JURONG EAST ST 21 , Singapore",1.3404134,103.7420858
709596,"229 JURONG EAST ST 21 , Singapore",1.341847,103.7379449
709598,"321 JURONG EAST ST 31 , Singapore",1.348473,103.7301415
709599,"265 TOH GUAN RD , Singapore",1.3406555,103.744575
709600,"268 TOH GUAN RD , Singapore",1.3418796,103.7450502
709601,"407 PANDAN GDNS , Singapore",1.3187027,103.748603
709602,"240 JURONG EAST ST 21 , Singapore",1.3410206,103.7415654
709603,"276 TOH GUAN RD , Singapore",1.341042,103.7474263
709604,"272 TOH GUAN RD , Singapore",1.3421346,103.745529
709605,"269 TOH GUAN RD , Singapore",1.3414644,103.745519
709606,"216 JURONG EAST ST 21 , Singapore",1.3397069,103.7375602
709607,"186 BOON LAY AVE , Singapore",1.3457426,103.7112944
709608,"185 BOON LAY AVE , Singapore",1.3465136,103.7109779
709609,"210 BOON LAY PL , Singapore",1.348168,103.7130822
709611,"495 JURONG WEST ST 41 , Singapore",1.3498245,103.7244399
709612,"120 HO CHING RD , Singapore",1.3353219,103.7239839
709613,"215 BOON LAY PL , Singapore",1.3487219,103.7123131
709614,"480 JURONG WEST ST 41 , Singapore",1.3468209,103.7244394
709615,"473 JURONG WEST ST 41 , Singapore",1.3486611,103.7229013
709616,"504 JURONG WEST ST 51 , Singapore",1.3495929,103.718993
709617,"440 JURONG WEST AVE 1 , Singapore",1.3512991,103.7227207
709618,"463 JURONG WEST ST 41 , Singapore",1.3505819,103.7232408
709619,"915 JURONG WEST ST 91 , Singapore",1.3411651,103.6877332
709620,"916 JURONG WEST ST 91 , Singapore",1.3406806,103.6880004
709621,"914 JURONG WEST ST 91 , Singapore",1.3414562,103.6878931
709623,"475 JURONG WEST ST 41 , Singapore",1.3480631,103.7249828
709624,"462 JURONG WEST ST 41 , Singapore",1.3507151,103.7224491
709625,"339A KANG CHING RD , Singapore",1.3378047,103.7214443
709626,"337B TAH CHING RD , Singapore",1.3375579,103.7225118
709627,"276A JURONG WEST ST 25 , Singapore",1.3532353,103.7035324
709628,"273D JURONG WEST AVE 3 , Singapore",1.3522671,103.7030573
709629,"275B JURONG WEST ST 25 , Singapore",1.3527275,103.7026275
709630,"816 JURONG WEST ST 81 , Singapore",1.3456626,103.6964769
709631,"417 JURONG WEST ST 42 , Singapore",1.3513474,103.7271553
709632,"446 JURONG WEST ST 42 , Singapore",1.3521905,103.7195497
709633,"419 JURONG WEST ST 42 , Singapore",1.3509993,103.7271779
709634,"749 JURONG WEST ST 73 , Singapore",1.3481066,103.6982419
709635,"851 JURONG WEST ST 81 , Singapore",1.3467119,103.692315
709636,"823 JURONG WEST ST 81 , Singapore",1.3467006,103.6943056
709637,"655A JURONG WEST ST 61 , Singapore",1.335541,103.698465
709638,"843 JURONG WEST ST 81 , Singapore",1.3444129,103.6940109
709639,"718 JURONG WEST ST 71 , Singapore",1.3437445,103.6975603
709640,"725 JURONG WEST AVE 5 , Singapore",1.3455083,103.6978341
709641,"411 JURONG WEST ST 42 , Singapore",1.3537482,103.7250561
709642,"412 JURONG WEST ST 42 , Singapore",1.3533252,103.7260658
709643,"855 JURONG WEST ST 81 , Singapore",1.3469679,103.6961898
709644,"338A TAH CHING RD , Singapore",1.3378985,103.7221774
709645,"448 JURONG WEST ST 42 , Singapore",1.3527044,103.7193687
709646,"459 JURONG WEST ST 41 , Singapore",1.3504309,103.7209106
709647,"673A JURONG WEST ST 65 , Singapore",1.3442437,103.7011817
709648,"156 YUNG LOH RD , Singapore",1.3278214,103.7216224
709649,"465 JURONG WEST ST 41 , Singapore",1.3501976,103.7232635
709650,"621 JURONG WEST ST 65 , Singapore",1.3408761,103.6995509
709651,"755 JURONG WEST ST 74 , Singapore",1.3483488,103.7007304
709652,"675A JURONG WEST ST 64 , Singapore",1.3454393,103.7034895
709653,"662B JURONG WEST ST 64 , Singapore",1.3372539,103.7032838
709654,"659D JURONG WEST ST 65 , Singapore",1.3365071,103.7025824
709655,"681C JURONG WEST CTRL 1 , Singapore",1.3446636,103.7046204
709656,"684B JURONG WEST ST 64 , Singapore",1.3438598,103.7042583
709657,"516 JURONG WEST ST 52 , Singapore",1.345444,103.7201709
709658,"660B JURONG WEST ST 64 , Singapore",1.3362049,103.7042111
709659,"921 JURONG WEST ST 92 , Singapore",1.3395677,103.6889576
709660,"273B JURONG WEST AVE 3 , Singapore",1.3515504,103.7036262
709661,"183 YUNG SHENG RD , Singapore",1.3332724,103.7227163
709662,"268C BOON LAY DR , Singapore",1.3472806,103.7081501
709663,"275D JURONG WEST ST 25 , Singapore",1.353531,103.7030799
709664,"275C JURONG WEST ST 25 , Singapore",1.3530924,103.7028989
709665,"221 BOON LAY PL , Singapore",1.3461938,103.7124483
709666,"765 JURONG WEST ST 74 , Singapore",1.3503401,103.6984684
709667,"636 JURONG WEST ST 65 , Singapore",1.3421492,103.6978996
709668,"667D JURONG WEST ST 65 , Singapore",1.3417765,103.7022203
709669,"631 JURONG WEST ST 65 , Singapore",1.3435825,103.7002748
709670,"756 JURONG WEST ST 74 , Singapore",1.3493561,103.7007531
709671,"736 JURONG WEST ST 75 , Singapore",1.3461453,103.7017252
709672,"677C JURONG WEST ST 64 , Singapore",1.3453951,103.7048016
709673,"366 CORPORATION DR , Singapore",1.3381421,103.7196092
709674,"539 JURONG WEST AVE 1 , Singapore",1.3509698,103.7163857
709675,"673B JURONG WEST ST 65 , Singapore",1.3444603,103.7017246
709676,"650C JURONG WEST ST 61 , Singapore",1.3385495,103.6964745
709677,"653B JURONG WEST ST 61 , Singapore",1.3362107,103.696746
709678,"748 JURONG WEST ST 73 , Singapore",1.3477777,103.6981061
709679,"825 JURONG WEST ST 81 , Singapore",1.3461935,103.6933102
709680,"686B JURONG WEST CTRL 1 , Singapore",1.3418097,103.7046995
709681,"646 JURONG WEST ST 61 , Singapore",1.3395717,103.6968605
709682,"402 JURONG WEST ST 42 , Singapore",1.3533456,103.7225362
709683,"650B JURONG WEST ST 61 , Singapore",1.3384743,103.6961081
709684,"988A JURONG WEST ST 93 , Singapore",1.3361976,103.6957732
709685,"989B JURONG WEST ST 93 , Singapore",1.3359284,103.6948458
709687,"633 JURONG WEST ST 65 , Singapore",1.3434967,103.6992569
709688,"658B JURONG WEST ST 65 , Singapore",1.3365174,103.7007727
709690,"352 KANG CHING RD , Singapore",1.3394,103.7201965
709691,"262 BOON LAY DR , Singapore",1.3446491,103.7071541
709693,"660C JURONG WEST ST 64 , Singapore",1.3366464,103.7038493
709694,"987B JURONG WEST ST 93 , Singapore",1.336661,103.694846
709695,"330 TAH CHING RD , Singapore",1.3378672,103.7242336
709696,"522 JURONG WEST ST 52 , Singapore",1.3464988,103.716747
709697,"689 JURONG WEST CTRL 1 , Singapore",1.3410213,103.7062018
709698,"115 HO CHING RD , Singapore",1.3337028,103.7246169
709699,"842 JURONG WEST ST 81 , Singapore",1.3445807,103.6934907
709700,"752 JURONG WEST ST 74 , Singapore",1.3487403,103.6995314
709701,"830A JURONG WEST ST 81 , Singapore",1.3452364,103.6941242
709702,"549 JURONG WEST ST 42 , Singapore",1.3528879,103.7161334
709703,"671C JURONG WEST ST 65 , Singapore",1.3440223,103.7014531
709704,"656C JURONG WEST ST 61 , Singapore",1.3360457,103.7000035
709705,"760 JURONG WEST ST 74 , Singapore",1.3495991,103.6999161
709706,"669D JURONG WEST ST 64 , Singapore",1.3434194,103.7031704
709707,"607 JURONG WEST ST 65 , Singapore",1.338009,103.69969
709708,"336 TAH CHING RD , Singapore",1.3385974,103.7234186
709709,"363 YUNG AN RD , Singapore",1.3366379,103.7202511
709710,"679A JURONG WEST CTRL 1 , Singapore",1.3442905,103.7057967
709711,"28 JLN BAHAGIA , Singapore",1.3257906,103.8588056
709712,"97 GEYLANG BAHRU , Singapore",1.323741,103.87015
709713,"68 GEYLANG BAHRU , Singapore",1.322333,103.8700432
709714,"57 GEYLANG BAHRU , Singapore",1.3234434,103.8690181
709716,"4 JLN BATU , Singapore",1.301845,103.8839963
709717,"65 KALLANG BAHRU , Singapore",1.3197819,103.8683218
709718,"94 GEYLANG BAHRU , Singapore",1.3223137,103.8712971
709719,"11 UPP BOON KENG RD , Singapore",1.3142619,103.8708812
709720,"96 GEYLANG BAHRU , Singapore",1.323298,103.870388
709721,"6 JLN BATU , Singapore",1.3013331,103.8839963
709722,"684 RACE COURSE RD , Singapore",1.3142205,103.8563611
709723,"10 GLOUCESTER RD , Singapore",1.3139654,103.8521735
709724,"1 BEACH RD , Singapore",1.3034881,103.8645209
709726,"26 BENDEMEER RD , Singapore",1.3184664,103.8630419
709727,"44 JLN BAHAGIA , Singapore",1.327578,103.8575416
709728,"49 WHAMPOA STH , Singapore",1.324448,103.866396
709729,"95 WHAMPOA DR , Singapore",1.3221924,103.8561821
709730,"84 WHAMPOA DR , Singapore",1.3233427,103.8570266
709731,"15 ST. GEORGE'S RD , Singapore",1.3243557,103.8617988
709732,"101 WHAMPOA DR , Singapore",1.3205209,103.8538225
709733,"106 JLN DUSUN , Singapore",1.3285517,103.8446775
709734,"14 ST. GEORGE'S RD , Singapore",1.3235685,103.8621732
709735,"17 JLN TENTERAM , Singapore",1.328295,103.8599912
709736,"18 JLN TENTERAM , Singapore",1.3279514,103.8600775
709737,"4 BOON KENG RD , Singapore",1.3160261,103.8599647
709738,"681 RACE COURSE RD , Singapore",1.3140759,103.855277
709739,"11 FARRER PK RD , Singapore",1.3124843,103.8521055
709740,"120 MCNAIR RD , Singapore",1.3193164,103.8568841
709741,"13 FARRER PK RD , Singapore",1.3116836,103.8513808
709742,"3C UPP BOON KENG RD , Singapore",1.3139023,103.873033
709743,"38D BENDEMEER RD , Singapore",1.3218715,103.8668213
709744,"5A UPP BOON KENG RD , Singapore",1.3134277,103.8734187
709745,"12 FARRER PK RD , Singapore",1.3121932,103.8518338
709746,"103 AH HOOD RD , Singapore",1.3277145,103.8442647
709747,"114 WHAMPOA RD , Singapore",1.3255322,103.8576089
709748,"101 AH HOOD RD , Singapore",1.327505,103.844521
709749,"461 CRAWFORD LANE , Singapore",1.3051244,103.8608051
709750,"58 GEYLANG BAHRU , Singapore",1.3232956,103.86805
709751,"103 JLN RAJAH , Singapore",1.3274024,103.8528283
709752,"108 JLN RAJAH , Singapore",1.3281968,103.8555479
709753,"8 MARINE TER , Singapore",1.3045165,103.9160757
709754,"79 MARINE DR , Singapore",1.3015432,103.9078077
709755,"29 MARINE CRES , Singapore",1.3028142,103.9132209
709756,"5 CHANGI VILLAGE RD , Singapore",1.3887838,103.986908
709757,"256 PASIR RIS ST 21 , Singapore",1.367608,103.9640276
709758,"632 PASIR RIS DR 3 , Singapore",1.3786825,103.9398456
709759,"473 PASIR RIS DR 6 , Singapore",1.3745315,103.9573188
709760,"736 PASIR RIS DR 10 , Singapore",1.3795753,103.9375341
709761,"126 PASIR RIS ST 11 , Singapore",1.365553,103.955149
709762,"749 PASIR RIS ST 71 , Singapore",1.378477,103.9343843
709763,"634 PASIR RIS DR 1 , Singapore",1.3777815,103.9404575
709764,"215 PASIR RIS ST 21 , Singapore",1.3684892,103.9605145
709765,"738 PASIR RIS DR 10 , Singapore",1.379196,103.9366504
709766,"487 PASIR RIS DR 4 , Singapore",1.3744025,103.9605371
709767,"232 PASIR RIS DR 4 , Singapore",1.3745783,103.961761
709768,"425 PASIR RIS DR 6 , Singapore",1.3695715,103.9547468
709769,"516 PASIR RIS ST 52 , Singapore",1.3741036,103.9430862
709771,"755 PASIR RIS ST 71 , Singapore",1.3776932,103.9337724
709772,"122 PASIR RIS ST 11 , Singapore",1.366574,103.954289
709773,"558 PASIR RIS ST 51 , Singapore",1.3667292,103.9516981
709774,"571 PASIR RIS ST 53 , Singapore",1.3731359,103.9457151
709775,"746 PASIR RIS ST 71 , Singapore",1.3787828,103.9353134
709777,"739 PASIR RIS DR 10 , Singapore",1.3785172,103.9368543
709778,"231 PASIR RIS DR 4 , Singapore",1.373483,103.9612171
709779,"226 PASIR RIS ST 21 , Singapore",1.3711358,103.9618517
709780,"190 PASIR RIS ST 12 , Singapore",1.3652971,103.958588
709782,"777 PASIR RIS ST 71 , Singapore",1.3751087,103.9372622
709783,"707 PASIR RIS DR 10 , Singapore",1.3811147,103.9386439
709784,"708 PASIR RIS DR 10 , Singapore",1.381379,103.9390978
709785,"472 PASIR RIS DR 6 , Singapore",1.3741653,103.9573188
709786,"254 PASIR RIS ST 21 , Singapore",1.3681227,103.9636649
709787,"199 PASIR RIS ST 12 , Singapore",1.3672498,103.9596079
709790,"614 ELIAS RD , Singapore",1.3758527,103.9414772
709792,"562 PASIR RIS ST 51 , Singapore",1.367557,103.950312
709793,"266 PASIR RIS ST 21 , Singapore",1.3661577,103.9638157
709794,"270 PASIR RIS ST 21 , Singapore",1.3654829,103.9642996
709795,"218 PASIR RIS ST 21 , Singapore",1.3695274,103.9613984
709796,"241 PASIR RIS ST 21 , Singapore",1.3731087,103.962577
709797,"250 PASIR RIS ST 21 , Singapore",1.3702516,103.9627583
709798,"132 PASIR RIS ST 11 , Singapore",1.3660801,103.9562062
709799,"501 PASIR RIS ST 52 , Singapore",1.3760148,103.9464058
709800,"447 PASIR RIS DR 6 , Singapore",1.3708277,103.957886
709801,"243 PASIR RIS ST 21 , Singapore",1.3715692,103.962849
709802,"714 PASIR RIS ST 72 , Singapore",1.383105,103.9371905
709803,"609 ELIAS RD , Singapore",1.3757056,103.9426664
709804,"101 PASIR RIS ST 12 , Singapore",1.3670571,103.9581347
709805,"645 PASIR RIS DR 10 , Singapore",1.3785302,103.9377381
709806,"583 PASIR RIS ST 53 , Singapore",1.375765,103.9469842
709807,"135 EDGEDALE PLAINS , Singapore",1.3921233,103.9098903
709808,"196B PUNGGOL FIELD , Singapore",1.39896,103.906947
709809,"647 PUNGGOL CTRL , Singapore",1.3980326,103.9153894
709811,"642A PUNGGOL DR , Singapore",1.3981294,103.9167213
709812,"642B PUNGGOL DR , Singapore",1.3983563,103.9163717
709813,"303C PUNGGOL CTRL , Singapore",1.4037736,103.9061944
709814,"636A PUNGGOL DR , Singapore",1.400276,103.913944
709815,"126C EDGEDALE PLAINS , Singapore",1.393997,103.9106879
709816,"638C PUNGGOL DR , Singapore",1.3998244,103.9154808
709817,"204B PUNGGOL FIELD , Singapore",1.398608,103.903342
709818,"299 PUNGGOL CTRL , Singapore",1.40272,103.9053
709819,"201B PUNGGOL FIELD , Singapore",1.4001321,103.9039003
709820,"633B PUNGGOL DR , Singapore",1.4013168,103.9134523
709822,"635A PUNGGOL DR , Singapore",1.4010182,103.9135368
709824,"303A PUNGGOL CTRL , Singapore",1.4037725,103.9057041
709825,"302B PUNGGOL PL , Singapore",1.4042968,103.9048039
709826,"302D PUNGGOL PL , Singapore",1.4046666,103.9051355
709828,"301D PUNGGOL PL , Singapore",1.4045653,103.9053542
709829,"301A PUNGGOL CTRL , Singapore",1.4040251,103.9062851
709830,"302C PUNGGOL PL , Singapore",1.4049174,103.9050003
709832,"302A PUNGGOL PL , Singapore",1.404502,103.9046289
709834,"303D PUNGGOL PL , Singapore",1.4040257,103.9051804
709835,"126A EDGEDALE PLAINS , Singapore",1.3942935,103.9115443
709836,"101C PUNGGOL FIELD , Singapore",1.3981809,103.906593
709837,"641C PUNGGOL DR , Singapore",1.3991522,103.9164728
709839,"199B PUNGGOL FIELD , Singapore",1.399966,103.90568
709840,"193 EDGEFIELD PLAINS , Singapore",1.3999057,103.9089013
709841,"176B EDGEFIELD PLAINS , Singapore",1.398466,103.908585
709842,"645 PUNGGOL CTRL , Singapore",1.397783,103.916257
709843,"643 PUNGGOL CTRL , Singapore",1.3975103,103.9157647
709845,"196C PUNGGOL FIELD , Singapore",1.399299,103.9075189
709846,"652 PUNGGOL CTRL , Singapore",1.39697,103.915662
709847,"173C PUNGGOL FIELD , Singapore",1.3962603,103.9106273
709851,"160A PUNGGOL CTRL , Singapore",1.3956609,103.9157132
709852,"160B PUNGGOL CTRL , Singapore",1.3953655,103.9160757
