,order_id,product_name,discount,sales,quantity,category
307,ES-2011-4852530,"Novimex Legal Exhibit Labels, Alphabetical",0.0,31.0,3,Office Supplies
308,ES-2011-4852530,"Smead Trays, Blue",0.1,218.0,5,Office Supplies
309,ES-2011-2813459,"Acco Binder, Recycled",0.0,16.0,1,Office Supplies
310,ES-2011-5957871,"BIC Pencil Sharpener, Blue",0.0,29.0,1,Office Supplies
311,ES-2011-5957871,"Boston Canvas, Blue",0.0,161.0,3,Office Supplies
312,ES-2011-2755002,"Eldon Box, Single Width",0.1,37.0,4,Office Supplies
313,ES-2011-4920475,"Elite Scissors, Steel",0.0,66.0,3,Office Supplies
314,ES-2011-2776937,"Avery Binding Machine, Clear",0.0,145.0,3,Office Supplies
315,ES-2011-2994694,"Sanford Sketch Pad, Fluorescent",0.0,93.0,2,Office Supplies
316,ES-2011-1140474,"Smead Round Labels, 5000 Label Set",0.0,15.0,2,Office Supplies
317,ES-2011-2111237,"Hoover Microwave, Red",0.1,1389.0,5,Office Supplies
318,ES-2011-4549921,"Epson Phone, Wireless",0.0,162.0,2,Technology
319,ES-2011-2132896,"Eldon Lockers, Single Width",0.1,534.0,3,Office Supplies
320,ES-2011-2132896,"Okidata Calculator, Red",0.0,99.0,2,Technology
321,ES-2011-2132896,"Apple Headset, Cordless",0.0,533.0,7,Technology
322,ES-2011-3431770,"Binney & Smith Sketch Pad, Water Color",0.0,99.0,2,Office Supplies
323,ES-2011-3431770,"Canon Fax and Copier, High-Speed",0.0,379.0,2,Technology
324,ES-2011-5158527,"Harbour Creations File Folder Labels, Laser Printer Compatible",0.0,35.0,4,Office Supplies
325,ES-2011-5158527,"Nokia Office Telephone, with Caller ID",0.0,65.0,1,Technology
326,ES-2011-3249098,"Okidata Inkjet, Wireless",0.1,1413.0,5,Technology
327,ES-2011-2087362,"Deflect-O Stacking Tray, Ergonomic",0.0,112.0,5,Furniture
328,ES-2011-2087362,"Novimex File Folder Labels, 5000 Label Set",0.0,26.0,3,Office Supplies
329,ES-2011-5276461,"Dania Classic Bookcase, Pine",0.1,1113.0,3,Furniture
330,ES-2011-5276461,"BIC Markers, Fluorescent",0.0,55.0,2,Office Supplies
331,ES-2011-5276461,"Stanley Pens, Easy-Erase",0.0,31.0,3,Office Supplies
332,ES-2011-5793145,"Brother Fax and Copier, Digital",0.0,382.0,2,Technology
333,ES-2011-5793145,"Hewlett Copy Machine, Color",0.0,1047.0,4,Technology
334,IT-2011-2558119,"Tenex Photo Frame, Black",0.0,311.0,6,Furniture
335,IT-2011-2558119,"BIC Markers, Easy-Erase",0.0,107.0,4,Office Supplies
336,IT-2011-2558119,"BIC Markers, Water Color",0.0,89.0,3,Office Supplies
337,IT-2011-2558119,"Cameo Peel and Seal, Security-Tint",0.0,70.0,3,Office Supplies
338,IT-2011-2558119,"Eaton Note Cards, Premium",0.0,56.0,2,Office Supplies
339,IT-2011-2558119,"Fellowes Box, Blue",0.1,53.0,3,Office Supplies
340,ES-2011-5867278,"Accos Paper Clips, Assorted Sizes",0.0,34.0,3,Office Supplies
341,ES-2011-3403155,"Kraft Mailers, with clear poly window",0.0,82.0,2,Office Supplies
342,ES-2011-3403155,"Samsung Speaker Phone, Full Size",0.1,224.0,2,Technology
343,IT-2011-3053644,"Wilson Jones Binding Machine, Economy",0.5,171.0,7,Office Supplies
344,IT-2011-5643162,"Eldon Frame, Durable",0.5,170.0,3,Furniture
345,IT-2011-2204228,"Sanford Pencil Sharpener, Fluorescent",0.5,26.0,2,Office Supplies
346,IT-2011-1460998,"Epson Printer, White",0.1,470.0,2,Technology
347,IT-2011-2660642,"Boston Pencil Sharpener, Water Color",0.5,44.0,3,Office Supplies
348,IT-2011-2660642,"Enermax Parchment Paper, 8.5 x 11",0.5,39.0,4,Office Supplies
349,IT-2011-2660642,"Tenex Lockers, Wire Frame",0.5,610.0,6,Office Supplies
350,ES-2011-4021337,"Deflect-O Door Stop, Duo Pack",0.3,92.0,3,Furniture
351,ES-2011-4021337,"Stanley Pencil Sharpener, Water Color",0.0,200.0,8,Office Supplies
352,ES-2011-3793897,"Binney & Smith Highlighters, Easy-Erase",0.0,51.0,3,Office Supplies
353,ES-2011-3793897,"Konica Phone, Durable",0.15,220.0,3,Technology
354,ES-2011-3793897,"Konica Phone, White",0.15,72.0,1,Technology
355,IT-2011-4599620,"Safco Floating Shelf Set, Traditional",0.5,197.0,2,Furniture
356,IT-2011-4599620,"Hamilton Beach Toaster, White",0.5,56.0,2,Office Supplies
357,IT-2011-4599620,"OIC Rubber Bands, 12 Pack",0.5,41.0,5,Office Supplies
358,IT-2011-4599620,"Eldon Box, Wire Frame",0.5,19.0,4,Office Supplies
359,IT-2011-4599620,"Fellowes Box, Industrial",0.5,40.0,4,Office Supplies
360,IT-2011-4599620,"Rogers File Cart, Industrial",0.5,212.0,3,Office Supplies
361,IT-2011-4599620,"Acme Box Cutter, Serrated",0.5,35.0,2,Office Supplies
362,IT-2011-1939979,"Chromcraft Wood Table, with Bottom Storage",0.35,627.0,2,Furniture
363,ES-2011-3051209,"Xerox Computer Printout Paper, Recycled",0.5,53.0,4,Office Supplies
364,ES-2011-1589842,"Binney & Smith Canvas, Water Color",0.0,109.0,2,Office Supplies
365,ES-2011-1589842,"SanDisk Router, Bluetooth",0.0,1025.0,4,Technology
366,ES-2011-3814733,"Binney & Smith Sketch Pad, Blue",0.0,139.0,3,Office Supplies
367,ES-2011-3933819,"Samsung Headset, Cordless",0.15,194.0,3,Technology
368,IT-2011-3667641,"Breville Toaster, Red",0.5,115.0,3,Office Supplies
369,ES-2011-5953080,"Wilson Jones Binder Covers, Recycled",0.0,35.0,3,Office Supplies
370,ES-2011-5953080,"Green Bar Computer Printout Paper, Multicolor",0.0,62.0,2,Office Supplies
371,ES-2011-5953080,"Nokia Office Telephone, with Caller ID",0.4,78.0,2,Technology
372,ES-2011-2210233,"Binney & Smith Sketch Pad, Blue",0.0,510.0,11,Office Supplies
373,ES-2011-2210233,"Jiffy Peel and Seal, Recycled",0.0,94.0,5,Office Supplies
374,ES-2011-2942755,"Stockwell Clamps, Bulk Pack",0.1,51.0,3,Office Supplies
375,ES-2011-4932761,"Office Star Swivel Stool, Adjustable",0.0,1059.0,6,Furniture
376,ES-2011-4932761,"Advantus Door Stop, Ergonomic",0.0,87.0,2,Furniture
377,ES-2011-4932761,"Fellowes File Cart, Industrial",0.0,965.0,7,Office Supplies
378,IT-2011-5001014,"Rogers Box, Single Width",0.4,43.0,3,Office Supplies
379,ES-2011-4517621,"Kleencut Box Cutter, High Speed",0.0,139.0,4,Office Supplies
380,ES-2011-3321216,"Sanford Canvas, Easy-Erase",0.0,457.0,9,Office Supplies
381,ES-2011-3321216,"Green Bar Note Cards, Premium",0.0,238.0,8,Office Supplies
382,ES-2011-3321216,"Xerox Memo Slips, Multicolor",0.0,15.0,1,Office Supplies
383,IT-2011-1521406,"Sauder 3-Shelf Cabinet, Mobile",0.5,508.0,6,Furniture
384,IT-2011-1521406,"Wilson Jones Hole Reinforcements, Economy",0.5,5.0,2,Office Supplies
385,IT-2011-1521406,"Advantus Paper Clips, Assorted Sizes",0.5,11.0,2,Office Supplies
386,ES-2011-2333773,"Acco Hole Reinforcements, Clear",0.0,24.0,4,Office Supplies
387,ES-2011-2333773,"Acco Hole Reinforcements, Economy",0.0,47.0,7,Office Supplies
388,IT-2011-1780558,"Binney & Smith Markers, Blue",0.0,24.0,1,Office Supplies
389,IT-2011-1780558,"Binney & Smith Pencil Sharpener, Water Color",0.0,60.0,2,Office Supplies
390,IT-2011-1780558,"Rogers File Cart, Single Width",0.4,256.0,3,Office Supplies
391,IT-2011-1780558,"Belkin Memory Card, Programmable",0.0,698.0,6,Technology
392,IT-2011-1780558,"Samsung Audio Dock, with Caller ID",0.4,601.0,6,Technology
393,ES-2011-3366039,"Boston Pens, Blue",0.0,43.0,3,Office Supplies
394,ES-2011-3517120,"Tenex Folders, Blue",0.0,46.0,2,Office Supplies
395,ES-2011-3517120,"Tenex Lockers, Single Width",0.0,2859.0,14,Office Supplies
396,ES-2011-3517120,"Fiskars Letter Opener, High Speed",0.0,164.0,6,Office Supplies
397,ES-2011-5540627,"Dania Floating Shelf Set, Metal",0.1,608.0,4,Furniture
398,ES-2011-5540627,"BIC Highlighters, Water Color",0.1,159.0,8,Office Supplies
399,ES-2011-5540627,"Avery 3-Hole Punch, Clear",0.1,123.0,5,Office Supplies
400,ES-2011-5540627,"Rogers File Cart, Single Width",0.1,255.0,2,Office Supplies
401,ES-2011-1657853,"Safco Floating Shelf Set, Pine",0.1,713.0,4,Furniture
402,ES-2011-1657853,"Bevis Coffee Table, with Bottom Storage",0.35,827.0,4,Furniture
403,ES-2011-1657853,"Breville Coffee Grinder, White",0.1,324.0,6,Office Supplies
404,ES-2011-1657853,"Cardinal 3-Hole Punch, Clear",0.0,141.0,5,Office Supplies
405,ES-2011-1657853,"Ibico Hole Reinforcements, Recycled",0.0,44.0,6,Office Supplies
406,IT-2011-3515682,"Cameo Clasp Envelope, Recycled",0.5,46.0,11,Office Supplies
407,ES-2011-3846264,"Advantus Rubber Bands, Bulk Pack",0.0,100.0,6,Office Supplies
408,ES-2011-2520395,"Logitech Mouse, Ergonomic",0.0,54.0,2,Technology
409,IT-2011-5629016,"Hon Computer Table, Adjustable Height",0.35,2229.0,7,Furniture
410,IT-2011-3076849,"Fellowes Trays, Wire Frame",0.4,102.0,3,Office Supplies
411,IT-2011-3076849,"Brother Copy Machine, Laser",0.0,524.0,2,Technology
412,ES-2011-4040727,"Avery Binder Covers, Economy",0.0,22.0,2,Office Supplies
413,ES-2011-5940123,"Fellowes Shelving, Wire Frame",0.0,512.0,9,Office Supplies
414,ES-2011-5940123,"Enermax Numeric Keypad, Bluetooth",0.0,806.0,14,Technology
415,ES-2011-5940123,"SanDisk Memory Card, Bluetooth",0.0,450.0,4,Technology
416,ES-2011-2801336,"Cardinal Binding Machine, Durable",0.0,103.0,2,Office Supplies
417,ES-2011-1441570,"Apple Speaker Phone, Full Size",0.15,212.0,2,Technology
418,ES-2011-3108517,"Ikea Classic Bookcase, Traditional",0.5,1029.0,5,Furniture
419,ES-2011-1010958,"Cardinal 3-Hole Punch, Economy",0.0,58.0,2,Office Supplies
420,ES-2011-1010958,"Cameo Peel and Seal, Security-Tint",0.0,140.0,6,Office Supplies
421,ES-2011-3108517,"Wilson Jones 3-Hole Punch, Economy",0.5,28.0,2,Office Supplies
422,ES-2011-3108517,"Kraft Interoffice Envelope, with clear poly window",0.5,25.0,1,Office Supplies
423,IT-2011-4812190,"SAFCO Executive Leather Armchair, Adjustable",0.1,1253.0,3,Furniture
424,IT-2011-5193547,"Tenex Stacking Tray, Durable",0.2,101.0,5,Furniture
425,IT-2011-5193547,"Hoover Toaster, Red",0.5,125.0,3,Office Supplies
426,IT-2011-5193547,"Cardinal Binding Machine, Economy",0.5,50.0,2,Office Supplies
427,IT-2011-5193547,"Eaton Cards & Envelopes, Recycled",0.5,90.0,4,Office Supplies
428,ES-2011-3684586,"KitchenAid Stove, Red",0.1,2053.0,4,Office Supplies
429,ES-2011-3684586,"SanDisk Memo Slips, 8.5 x 11",0.1,57.0,3,Office Supplies
430,ES-2011-3525697,"Eldon Trays, Wire Frame",0.4,56.0,2,Office Supplies
431,IT-2011-5193547,"Belkin Router, Bluetooth",0.5,388.0,3,Technology
432,IT-2011-5193547,"Epson Phone, Durable",0.5,243.0,6,Technology
433,ES-2011-3525697,"Brother Ink, Laser",0.0,442.0,3,Technology
434,IT-2011-5495847,"Cuisinart Blender, Silver",0.1,122.0,2,Office Supplies
435,IT-2011-5495847,"Binney & Smith Markers, Fluorescent",0.0,330.0,13,Office Supplies
436,IT-2011-4603506,"Belkin Router, Bluetooth",0.5,388.0,3,Technology
437,ES-2011-2486841,"Rogers Folders, Single Width",0.0,123.0,4,Office Supplies
438,ES-2011-3630624,"Breville Coffee Grinder, White",0.0,60.0,1,Office Supplies
439,ES-2011-3630624,"Boston Highlighters, Water Color",0.0,44.0,2,Office Supplies
440,ES-2011-3876549,"Avery Color Coded Labels, 5000 Label Set",0.0,14.0,1,Office Supplies
441,ES-2011-4767717,"Boston Canvas, Blue",0.0,322.0,6,Office Supplies
442,ES-2011-2464932,"BIC Markers, Water Color",0.0,237.0,8,Office Supplies
443,ES-2011-2464932,"Wilson Jones Binder Covers, Recycled",0.0,104.0,9,Office Supplies
444,ES-2011-2464932,"Advantus Clamps, Metal",0.0,58.0,3,Office Supplies
445,ES-2011-2464932,"Eldon Box, Industrial",0.1,29.0,3,Office Supplies
446,ES-2011-2464932,"Kleencut Box Cutter, High Speed",0.0,104.0,3,Office Supplies
447,ES-2011-2464932,"Epson Card Printer, Durable",0.15,578.0,4,Technology
448,ES-2011-5444769,"Lesro Wood Table, Fully Assembled",0.1,1266.0,3,Furniture
449,IT-2011-1152860,"Tenex File Cart, Single Width",0.5,135.0,2,Office Supplies
450,ES-2011-5754966,"SanDisk Computer Printout Paper, 8.5 x 11",0.0,238.0,7,Office Supplies
451,IT-2011-2159764,"Dania Floating Shelf Set, Metal",0.0,506.0,3,Furniture
452,IT-2011-2159764,"Advantus Clock, Duo Pack",0.3,144.0,4,Furniture
453,IT-2011-2159764,"Cameo Manila Envelope, Security-Tint",0.0,118.0,4,Office Supplies
454,ES-2011-4691256,"Smead Trays, Blue",0.1,131.0,3,Office Supplies
455,ES-2011-4691256,"Kleencut Scissors, Serrated",0.0,152.0,8,Office Supplies
456,ES-2011-4691256,"Apple Office Telephone, VoIP",0.15,222.0,4,Technology
457,ES-2011-1455810,"Office Star Rocking Chair, Red",0.1,127.0,1,Furniture
458,ES-2011-1455810,"Kraft Peel and Seal, Security-Tint",0.0,92.0,4,Office Supplies
459,ES-2011-1137137,"Tenex File Cart, Blue",0.1,599.0,5,Office Supplies
460,ES-2011-4845310,"Enermax Note Cards, 8.5 x 11",0.0,85.0,3,Office Supplies
461,ES-2011-4845310,"Green Bar Cards & Envelopes, Premium",0.0,145.0,3,Office Supplies
462,ES-2011-4845310,"Elite Letter Opener, High Speed",0.0,53.0,2,Office Supplies
463,ES-2011-1748043,"Ibico Binder Covers, Clear",0.0,39.0,3,Office Supplies
464,ES-2011-5814037,"BIC Pencil Sharpener, Easy-Erase",0.0,146.0,5,Office Supplies
465,IT-2011-2011704,"Avery Binding Machine, Durable",0.0,151.0,3,Office Supplies
466,IT-2011-2011704,"Fellowes File Cart, Single Width",0.4,165.0,2,Office Supplies
467,IT-2011-2011704,"Brother Personal Copier, Digital",0.0,713.0,5,Technology
468,ES-2011-2399281,"Breville Toaster, Black",0.0,152.0,2,Office Supplies
469,ES-2011-2399281,"Motorola Headset, with Caller ID",0.0,957.0,12,Technology
470,ES-2011-3540276,"Rubbermaid Frame, Durable",0.1,289.0,3,Furniture
471,ES-2011-3540276,"Avery Index Tab, Clear",0.1,10.0,2,Office Supplies
472,ES-2011-3540276,"Cardinal Binder Covers, Recycled",0.1,56.0,5,Office Supplies
473,ES-2011-3540276,"Wilson Jones 3-Hole Punch, Economy",0.1,25.0,1,Office Supplies
474,ES-2011-3953366,"Cameo Business Envelopes, Recycled",0.0,79.0,5,Office Supplies
475,ES-2011-3540276,"Enermax Mouse, Programmable",0.1,113.0,3,Technology
476,ES-2011-3540276,"Canon Fax Machine, Laser",0.1,860.0,3,Technology
477,ES-2011-4077297,"Office Star Steel Folding Chair, Red",0.2,147.0,2,Furniture
478,ES-2011-4077297,"Sharp Fax and Copier, Digital",0.0,336.0,2,Technology
479,ES-2011-4077297,"Samsung Office Telephone, with Caller ID",0.1,59.0,1,Technology
480,ES-2011-3862536,"Hoover Stove, Red",0.1,512.0,1,Office Supplies
481,ES-2011-3862536,"Rogers Folders, Wire Frame",0.1,80.0,3,Office Supplies
482,IT-2011-5721470,"Canon Copy Machine, Digital",0.15,668.0,3,Technology
483,ES-2011-4351826,"Avery Removable Labels, Alphabetical",0.0,32.0,3,Office Supplies
484,IT-2011-3466484,"Tenex Shelving, Single Width",0.6,44.0,2,Office Supplies
485,ES-2011-2858219,"Boston Highlighters, Easy-Erase",0.0,38.0,2,Office Supplies
486,ES-2011-2858219,"Enermax Parchment Paper, 8.5 x 11",0.0,215.0,11,Office Supplies
487,ES-2011-3972371,"Safco Stackable Bookrack, Pine",0.1,541.0,4,Furniture
488,IT-2011-2975588,"KitchenAid Microwave, Red",0.1,838.0,3,Office Supplies
489,IT-2011-4648014,"Cardinal Binder Covers, Economy",0.0,48.0,4,Office Supplies
490,IT-2011-4648014,"Ibico Binder Covers, Durable",0.0,45.0,3,Office Supplies
491,IT-2011-4648014,"OIC Clamps, 12 Pack",0.0,58.0,3,Office Supplies
492,IT-2011-4648014,"Tenex Lockers, Blue",0.4,490.0,4,Office Supplies
493,ES-2011-2542245,"Avery Hole Reinforcements, Durable",0.0,18.0,3,Office Supplies
494,ES-2011-1858721,"Ikea Classic Bookcase, Metal",0.0,2056.0,5,Furniture
495,ES-2011-5039850,"Advantus Clamps, Assorted Sizes",0.0,201.0,12,Office Supplies
496,ES-2011-5039850,"Rogers Box, Industrial",0.0,73.0,3,Office Supplies
497,ES-2011-5596924,"SanDisk Message Books, 8.5 x 11",0.0,112.0,4,Office Supplies
498,ES-2011-5596924,"Smead Lockers, Industrial",0.4,239.0,2,Office Supplies
499,ES-2011-1276768,"Dania Stackable Bookrack, Mobile",0.1,438.0,4,Furniture
500,ES-2011-1276768,"Sauder Corner Shelving, Metal",0.1,264.0,2,Furniture
501,ES-2011-1749151,"Stanley Highlighters, Fluorescent",0.0,48.0,3,Office Supplies
502,ES-2011-1749151,"Acco 3-Hole Punch, Economy",0.0,271.0,9,Office Supplies
503,ES-2011-1418466,"Boston Canvas, Fluorescent",0.0,220.0,4,Office Supplies
504,ES-2011-1418466,"Boston Pencil Sharpener, Water Color",0.0,58.0,2,Office Supplies
505,ES-2011-1418466,"Eldon Box, Blue",0.1,37.0,4,Office Supplies
506,ES-2011-3398154,"Tenex File Cart, Industrial",0.1,241.0,2,Office Supplies
507,ES-2011-4815184,"Nokia Smart Phone, Full Size",0.0,636.0,1,Technology
508,ES-2011-1536399,"Advantus Push Pins, Assorted Sizes",0.0,36.0,3,Office Supplies
509,ES-2011-3286627,"Rogers Folders, Wire Frame",0.5,15.0,1,Office Supplies
510,ES-2011-3286627,"Tenex Shelving, Blue",0.5,82.0,3,Office Supplies
511,ES-2011-3286627,"Memorex Router, Bluetooth",0.5,739.0,6,Technology
512,IT-2011-2911544,"Samsung Signal Booster, with Caller ID",0.15,348.0,3,Technology
513,ES-2011-4240072,"Hamilton Beach Microwave, White",0.0,561.0,2,Office Supplies
514,ES-2011-4240072,"Sharp Ink, Laser",0.0,249.0,2,Technology
515,ES-2011-4741318,"Tenex Shelving, Industrial",0.1,99.0,2,Office Supplies
516,ES-2011-1586186,"Office Star Bag Chairs, Set of Two",0.5,87.0,3,Furniture
517,IT-2011-1925845,"Advantus Frame, Black",0.3,156.0,2,Furniture
518,ES-2011-4351366,"Acco 3-Hole Punch, Durable",0.0,63.0,2,Office Supplies
519,ES-2011-4351366,"Panasonic Receipt Printer, Durable",0.0,605.0,5,Technology
520,ES-2011-5952460,"Ibico 3-Hole Punch, Clear",0.0,90.0,3,Office Supplies
521,IT-2011-4913699,"Tenex Clock, Black",0.3,106.0,3,Furniture
522,IT-2011-5810579,"Harbour Creations Executive Leather Armchair, Adjustable",0.5,714.0,3,Furniture
523,IT-2011-5810579,"Fellowes Folders, Industrial",0.5,27.0,2,Office Supplies
524,ES-2011-1951083,"Acme Trimmer, Serrated",0.0,206.0,5,Office Supplies
525,IT-2011-4320455,"Xerox Note Cards, Recycled",0.0,210.0,8,Office Supplies
526,IT-2011-4320455,"Epson Inkjet, Wireless",0.15,524.0,2,Technology
527,IT-2011-4752666,"Ikea Library with Doors, Metal",0.0,1814.0,5,Furniture
528,IT-2011-4752666,"Eldon Folders, Wire Frame",0.1,29.0,2,Office Supplies
529,IT-2011-4752666,"Sharp Ink, Laser",0.0,373.0,3,Technology
530,IT-2011-4752666,"Motorola Signal Booster, Cordless",0.1,263.0,2,Technology
531,ES-2011-1974768,"Sauder 3-Shelf Cabinet, Mobile",0.0,338.0,2,Furniture
532,ES-2011-5273102,"Rogers Trays, Blue",0.1,278.0,5,Office Supplies
533,ES-2011-5273102,"Okidata Calculator, White",0.1,411.0,9,Technology
534,ES-2011-4806518,"Novimex Legal Exhibit Labels, 5000 Label Set",0.0,119.0,11,Office Supplies
535,ES-2011-2931507,"Jiffy Clasp Envelope, Set of 50",0.0,17.0,2,Office Supplies
536,IT-2011-4726397,"Nokia Office Telephone, Cordless",0.15,347.0,6,Technology
537,ES-2011-4806518,"Motorola Office Telephone, Full Size",0.0,73.0,1,Technology
538,ES-2011-2621167,"Avery Binder Covers, Clear",0.0,32.0,3,Office Supplies
539,ES-2011-2621167,"Logitech Memory Card, Ergonomic",0.0,405.0,4,Technology
540,IT-2011-5781543,"Fiskars Box Cutter, Serrated",0.5,145.0,9,Office Supplies
541,ES-2011-1868803,"Boston Canvas, Blue",0.0,322.0,6,Office Supplies
542,ES-2011-1868803,"Advantus Rubber Bands, Assorted Sizes",0.0,112.0,8,Office Supplies
543,ES-2011-1868803,"Enermax Memo Slips, Premium",0.0,31.0,2,Office Supplies
544,ES-2011-3654318,"Cardinal Binding Machine, Clear",0.0,197.0,4,Office Supplies
545,ES-2011-3654318,"Stockwell Paper Clips, Bulk Pack",0.0,14.0,1,Office Supplies
546,ES-2011-1868803,"Samsung Audio Dock, Full Size",0.0,672.0,4,Technology
547,ES-2011-2413369,"Harbour Creations Rocking Chair, Adjustable",0.1,808.0,6,Furniture
548,ES-2011-4154402,"Dania Stackable Bookrack, Mobile",0.1,219.0,2,Furniture
549,ES-2011-4154402,"Sauder Corner Shelving, Pine",0.1,535.0,4,Furniture
550,ES-2011-4154402,"Harbour Creations Chairmat, Adjustable",0.1,469.0,7,Furniture
551,ES-2011-2413369,"Green Bar Note Cards, Premium",0.0,268.0,9,Office Supplies
552,ES-2011-2413369,"SanDisk Note Cards, Premium",0.0,31.0,1,Office Supplies
553,ES-2011-4154402,"KitchenAid Toaster, Black",0.1,229.0,3,Office Supplies
554,ES-2011-4154402,"Binney & Smith Pens, Water Color",0.0,30.0,2,Office Supplies
555,ES-2011-4154402,"Sanford Pencil Sharpener, Easy-Erase",0.0,27.0,1,Office Supplies
556,ES-2011-4154402,"Fellowes Shelving, Wire Frame",0.1,359.0,7,Office Supplies
557,ES-2011-2413369,"Memorex Router, Ergonomic",0.0,976.0,4,Technology
558,ES-2011-4154402,"Cisco Headset, with Caller ID",0.0,354.0,4,Technology
559,ES-2011-1259965,"Stanley Canvas, Fluorescent",0.0,152.0,3,Office Supplies
560,ES-2011-1562184,"Cameo Mailers, with clear poly window",0.0,125.0,3,Office Supplies
561,ES-2011-5867473,"Stanley Pencil Sharpener, Fluorescent",0.0,173.0,7,Office Supplies
562,ES-2011-5867473,"Cardinal Index Tab, Durable",0.0,46.0,6,Office Supplies
563,IT-2011-1887131,"Tenex Lockers, Industrial",0.5,205.0,2,Office Supplies
564,IT-2011-2289083,"Fellowes Box, Industrial",0.1,54.0,3,Office Supplies
565,IT-2011-3462831,"Accos Push Pins, Assorted Sizes",0.5,18.0,3,Office Supplies
566,ES-2011-5253790,"BIC Pens, Water Color",0.0,122.0,7,Office Supplies
567,ES-2011-1689666,"Stiletto Scissors, Easy Grip",0.0,50.0,2,Office Supplies
568,ES-2011-2071029,"Hewlett Copy Machine, High-Speed",0.0,527.0,2,Technology
569,ES-2011-1630549,"Harbour Creations Removable Labels, Adjustable",0.0,17.0,2,Office Supplies
570,ES-2011-1815211,"BIC Markers, Water Color",0.0,89.0,3,Office Supplies
571,ES-2011-5499567,"Belkin Memory Card, Ergonomic",0.0,113.0,1,Technology
572,ES-2011-5499567,"Konica Printer, Wireless",0.15,455.0,2,Technology
573,ES-2011-1702031,"Stanley Pens, Easy-Erase",0.0,41.0,4,Office Supplies
574,IT-2011-5084706,"Eldon Trays, Wire Frame",0.4,56.0,2,Office Supplies
575,IT-2011-5084706,"Motorola Audio Dock, VoIP",0.4,520.0,5,Technology
